numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07139;20200801030000;101690;40;1;280;2.000000;290.050000;288.550000;91;20000;0;mq;mq;90;5;800;mq;mq;mq;99980;mq;mq;390;mq;mq;mq;mq;292.050000;mq;mq;4.000000;4.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;720;7;mq;7020;mq;mq;mq;mq;mq;mq;
07149;20200801030000;101540;0;0;320;4.200000;294.550000;289.250000;72;30040;1;0;0;0;0;mq;30;20;10;100490;mq;mq;130;mq;mq;mq;mq;mq;mq;mq;6.600000;6.600000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20200801030000;101400;-50;5;260;0.600000;297.950000;288.050000;54;20000;0;mq;mq;100;8;3960;mq;mq;mq;100050;mq;mq;-60;mq;mq;mq;mq;295.650000;mq;mq;2.200000;4.800000;-10;0;mq;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;3960;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20200801030000;101410;-50;5;220;2.000000;297.050000;287.150000;54;57700;0;mq;mq;100;8;3780;mq;mq;mq;97530;mq;mq;-160;mq;mq;mq;mq;291.950000;mq;mq;4.300000;7.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;3780;8;mq;5760;mq;9;mq;mq;mq;mq;
07190;20200801030000;101410;-10;8;120;2.000000;292.850000;286.750000;68;28390;0;mq;mq;mq;0;mq;mq;mq;mq;99650;mq;mq;-270;mq;mq;mq;mq;291.150000;mq;mq;3.300000;3.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20200801030000;101840;-10;5;290;3.800000;290.850000;288.850000;88;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101330;mq;mq;850;mq;mq;mq;mq;mq;mq;mq;7.700000;7.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20200801030000;101770;-40;8;260;2.500000;292.150000;290.950000;93;18100;0;mq;mq;100;8;150;mq;mq;mq;101460;mq;mq;800;mq;mq;mq;mq;291.550000;mq;mq;3.700000;3.800000;-10;0;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;7;mq;180;8;mq;540;mq;mq;mq;mq;mq;mq;
07240;20200801030000;101650;30;2;300;3.800000;291.450000;289.250000;87;31250;0;mq;mq;mq;0;mq;mq;mq;mq;100340;mq;mq;360;mq;mq;mq;mq;290.850000;mq;mq;6.000000;6.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20200801030000;101560;10;3;290;1.500000;294.350000;289.050000;72;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99640;mq;mq;200;mq;mq;mq;mq;293.250000;mq;mq;2.700000;3.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20200801030000;101500;70;1;350;1.200000;293.550000;289.750000;79;59150;0;mq;mq;mq;0;mq;mq;mq;mq;98880;mq;mq;-40;mq;mq;mq;mq;296.350000;mq;mq;1.600000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20200801030000;101440;-100;7;0;0.000000;294.450000;287.650000;65;32100;0;mq;mq;75;6;4740;mq;mq;mq;98310;mq;mq;-270;mq;mq;mq;mq;296.150000;mq;mq;0.500000;3.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;4740;6;mq;5340;mq;mq;mq;mq;mq;mq;
07314;20200801030000;101860;-40;6;310;5.100000;292.050000;290.550000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101590;mq;mq;730;mq;mq;mq;mq;mq;mq;mq;7.100000;7.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20200801030000;101750;30;3;290;3.000000;290.050000;287.650000;86;34850;0;mq;mq;mq;0;mq;mq;mq;mq;100330;mq;mq;500;mq;mq;mq;mq;290.150000;mq;mq;4.600000;5.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20200801030000;101740;-10;5;270;3.800000;290.850000;289.150000;90;23170;0;mq;mq;mq;0;mq;mq;mq;mq;97090;mq;mq;280;mq;mq;mq;mq;294.350000;mq;mq;5.200000;5.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20200801030000;101620;20;3;90;0.800000;291.350000;290.350000;94;10560;0;mq;mq;mq;0;mq;mq;mq;mq;97850;mq;mq;100;mq;mq;mq;mq;291.150000;mq;mq;1.600000;2.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;3.400000;3.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20200801030000;mq;-80;6;270;0.500000;289.650000;286.350000;81;20000;0;mq;mq;mq;0;mq;mq;mq;mq;92320;mq;816;-80;mq;mq;mq;mq;287.450000;mq;mq;0.800000;3.100000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20200801030000;101460;-60;5;330;0.900000;296.750000;289.050000;62;50000;1;1;1;50;4;mq;30;23;10;98720;mq;mq;-80;mq;mq;mq;mq;mq;mq;mq;1.100000;1.100000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;3;4500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20200801030000;101860;-30;6;320;1.100000;291.350000;290.550000;95;200;44;mq;mq;90;7;450;mq;mq;mq;101290;mq;mq;590;mq;mq;mq;mq;293.750000;mq;mq;1.600000;2.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;360;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20200801030000;101760;40;3;250;1.300000;292.550000;289.750000;84;20000;0;mq;mq;90;7;4260;mq;mq;mq;98740;mq;mq;280;mq;mq;mq;mq;294.850000;mq;mq;3.900000;3.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;4260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20200801030000;101560;-20;5;160;1.200000;294.250000;287.650000;66;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93610;mq;mq;0;mq;mq;mq;mq;291.850000;mq;mq;1.500000;2.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20200801030000;101480;-60;6;60;0.700000;293.050000;288.850000;77;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100620;mq;mq;-170;mq;mq;mq;mq;294.250000;mq;mq;1.000000;1.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20200801030000;mq;-80;5;70;1.500000;292.350000;282.850000;54;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;91940;mq;822;-210;mq;mq;mq;mq;290.350000;mq;mq;2.700000;9.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20200801030000;101890;-40;8;280;1.400000;292.350000;290.850000;91;13750;0;mq;mq;100;8;800;mq;mq;mq;101200;mq;mq;660;mq;mq;mq;mq;296.750000;mq;mq;1.900000;3.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20200801030000;101890;-40;6;300;2.000000;292.150000;291.450000;96;3320;51;mq;mq;100;8;150;mq;mq;mq;97700;mq;mq;540;mq;mq;mq;mq;294.550000;mq;mq;3.000000;4.600000;-10;mq;mq;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;150;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20200801030000;101790;-30;5;330;2.600000;294.850000;292.950000;89;19020;0;mq;mq;100;8;450;mq;mq;mq;97080;mq;mq;400;mq;mq;mq;mq;294.950000;mq;mq;4.200000;4.200000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20200801030000;101800;70;1;290;5.000000;294.350000;291.550000;84;17500;0;mq;mq;mq;3;450;mq;mq;mq;100060;mq;mq;390;mq;mq;mq;mq;295.350000;mq;mq;7.500000;9.500000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;360;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20200801030000;101440;-80;6;340;2.000000;295.150000;293.050000;88;14920;0;mq;mq;mq;0;mq;mq;mq;mq;101350;mq;mq;-200;mq;mq;mq;mq;294.950000;mq;mq;2.100000;2.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20200801030000;101420;-70;5;360;1.300000;296.250000;286.750000;55;45910;0;mq;mq;mq;1;4260;mq;mq;mq;101050;mq;mq;-210;mq;mq;mq;mq;296.250000;mq;mq;2.000000;4.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20200801030000;mq;mq;mq;270;3.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4.500000;6.400000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20200801030000;101360;-70;6;330;2.800000;297.550000;293.450000;78;40000;2;0;0;0;0;mq;30;20;10;101060;mq;mq;-280;mq;mq;mq;mq;296.750000;mq;mq;3.300000;3.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20200801030000;101480;-60;6;220;3.100000;297.650000;295.350000;87;19940;0;mq;mq;mq;0;mq;mq;mq;mq;100970;mq;mq;-50;mq;mq;mq;mq;297.150000;mq;mq;4.000000;4.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20200801030000;101390;-130;6;70;2.100000;295.050000;286.450000;58;54190;0;mq;mq;mq;0;mq;mq;mq;mq;101290;mq;mq;-220;mq;mq;mq;mq;293.650000;mq;mq;2.900000;5.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20200801030000;101370;-90;6;210;1.100000;295.750000;289.050000;66;38770;0;mq;mq;mq;5;6240;mq;mq;mq;101230;mq;mq;-270;mq;mq;mq;mq;297.850000;mq;mq;2.800000;3.000000;-10;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;5;mq;6240;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20200801030000;101630;30;3;180;0.500000;297.750000;295.250000;86;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101580;mq;mq;-20;mq;294.650000;mq;301.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20200801030000;102370;70;3;160;7.500000;294.050000;287.250000;65;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102300;mq;mq;10;mq;293.750000;mq;298.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20200801030000;102110;150;3;160;2.500000;291.350000;288.250000;82;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101960;mq;mq;160;mq;mq;mq;mq;mq;mq;mq;3.500000;4.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20200801030000;100570;80;5;310;13.200000;286.750000;285.850000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100230;mq;mq;-1690;mq;284.950000;mq;286.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;1.200000;1.600000;1.600000;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20200801030000;mq;780;3;200;18.800000;273.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;96830;mq;mq;170;mq;272.250000;mq;274.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20200801030000;mq;350;3;260;10.800000;274.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98060;mq;mq;-1080;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20200801030000;101710;20;3;200;9.100000;297.650000;293.750000;79;20000;0;mq;mq;90;7;450;mq;mq;mq;101630;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;10.700000;10.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;540;6;mq;720;7;mq;1170;mq;mq;mq;
71805;20200801030000;100910;-100;8;150;6.700000;288.950000;288.950000;100;270;45;mq;mq;101;9;30;mq;mq;mq;100830;mq;mq;-250;mq;mq;mq;mq;288.650000;mq;mq;8.700000;9.900000;-10;mq;mq;mq;mq;-0.100000;-0.100000;1.000000;7.300000;7.500000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20200801030000;101500;100;0;80;5.900000;301.350000;296.950000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101180;mq;mq;-10;mq;298.550000;mq;304.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20200801030000;101600;120;1;100;2.900000;300.150000;296.850000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101090;mq;mq;-10;mq;298.850000;mq;304.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;1.400000;2.200000;2.200000;2.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20200801030000;101540;120;1;80;0.900000;298.450000;297.450000;94;24690;mq;mq;mq;mq;mq;mq;mq;mq;mq;101450;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.800000;0.800000;0.800000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20200801030000;101530;140;1;110;5.600000;301.250000;296.350000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101090;mq;mq;40;mq;298.950000;mq;304.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20200801030000;101510;140;1;50;0.500000;299.450000;296.550000;84;57610;0;mq;mq;mq;1;800;mq;mq;mq;101420;mq;mq;70;mq;mq;mq;mq;mq;mq;mq;1.400000;2.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;3.000000;mq;mq;mq;mq;1;mq;810;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20200801030000;mq;mq;mq;290;0.900000;298.650000;297.650000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;296.650000;mq;305.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20200801030000;101440;90;0;320;1.900000;296.650000;296.650000;100;52920;0;mq;mq;100;8;2880;mq;mq;mq;101350;mq;mq;120;mq;mq;mq;mq;299.350000;mq;mq;3.600000;4.100000;-10;mq;mq;mq;mq;-0.100000;1.000000;1.000000;1.000000;9.500000;mq;mq;mq;mq;1;mq;2880;5;mq;4800;8;mq;5700;mq;8;mq;
81415;20200801030000;101590;210;1;100;1.900000;297.950000;296.950000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100370;mq;mq;210;mq;296.250000;mq;305.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;21.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20200801030000;98720;240;1;280;4.100000;255.050000;250.450000;64;15000;mq;mq;mq;100;8;800;35;mq;mq;98150;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8;6;780;mq;mq;mq;mq;mq;mq;mq;mq;mq;
numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07005;20200801060000;101640;50;2;260;4.700000;291.150000;289.150000;88;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100790;mq;mq;240;290.350000;mq;295.650000;mq;289.550000;mq;mq;8.400000;8.400000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20200801060000;101500;20;3;250;6.300000;292.550000;289.750000;84;26040;0;mq;mq;100;8;250;mq;mq;mq;100950;mq;mq;-20;291.350000;mq;306.450000;mq;291.250000;mq;mq;9.100000;10.000000;-10;0;mq;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;270;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20200801060000;101690;40;1;220;5.100000;290.350000;289.550000;95;10000;3;2;2;60;5;800;35;20;10;101580;mq;mq;820;289.650000;mq;291.250000;mq;mq;mq;mq;6.500000;7.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;6;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20200801060000;101770;80;2;270;3.600000;291.350000;288.050000;81;53660;0;mq;mq;100;8;1250;mq;mq;mq;100980;mq;mq;650;290.850000;mq;297.750000;mq;291.550000;mq;mq;5.500000;5.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1050;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20200801060000;101710;90;1;300;3.000000;290.750000;289.950000;95;8200;0;mq;mq;100;8;250;mq;mq;mq;99930;mq;mq;370;290.750000;mq;300.350000;mq;291.450000;mq;mq;4.600000;6.600000;-10;mq;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;0.200000;mq;mq;mq;mq;6;mq;240;8;mq;480;mq;mq;mq;mq;mq;mq;
07072;20200801060000;101520;130;3;310;2.000000;293.450000;289.850000;80;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100410;mq;mq;-20;292.750000;mq;308.550000;mq;291.950000;mq;mq;2.900000;4.100000;-10;mq;mq;mq;mq;0.000000;0.000000;1.600000;4.200000;4.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20200801060000;101790;10;3;230;2.900000;289.850000;289.250000;96;16850;0;mq;mq;100;8;450;mq;mq;mq;100630;mq;mq;720;288.250000;mq;291.450000;mq;289.450000;mq;mq;3.900000;5.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.600000;1.000000;mq;mq;mq;mq;4;mq;300;8;mq;1020;mq;mq;mq;mq;mq;mq;
07117;20200801060000;101760;10;3;220;3.800000;289.450000;288.650000;95;17000;2;0;mq;50;4;800;34;20;11;101070;mq;mq;770;288.550000;mq;293.950000;mq;mq;mq;mq;6.100000;6.100000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.400000;0.400000;mq;mq;mq;mq;2;8;600;2;6;1600;1;0;5500;mq;mq;mq;
07130;20200801060000;101820;80;2;340;1.200000;290.350000;289.050000;92;47510;0;mq;mq;100;7;800;mq;mq;mq;101380;mq;mq;820;290.150000;mq;302.150000;mq;290.050000;mq;mq;1.900000;4.600000;-10;0;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;7;mq;810;8;mq;3480;mq;mq;mq;mq;mq;mq;
07139;20200801060000;101760;80;2;130;0.900000;291.150000;289.650000;91;20000;0;mq;mq;100;8;250;mq;mq;mq;100060;mq;mq;520;289.650000;mq;305.250000;mq;292.050000;mq;mq;1.400000;2.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;240;8;mq;360;mq;mq;mq;mq;mq;mq;
07149;20200801060000;101660;120;3;340;4.900000;293.750000;289.750000;78;14670;3;2;2;75;2;450;36;23;11;100610;mq;mq;260;292.950000;mq;304.950000;mq;mq;mq;mq;7.600000;7.600000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;7;350;4;3;4500;5;0;7000;mq;mq;mq;
07168;20200801060000;101540;130;3;270;2.900000;295.650000;291.250000;76;19430;0;mq;mq;mq;0;mq;mq;mq;mq;100180;mq;mq;80;293.950000;mq;308.350000;mq;291.750000;mq;mq;4.800000;4.800000;-10;0;mq;mq;mq;0.000000;1.000000;1.000000;1.000000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20200801060000;101510;90;3;190;3.000000;296.650000;287.650000;57;60000;0;mq;mq;100;8;3660;mq;mq;mq;97620;mq;mq;-80;295.650000;mq;308.450000;mq;290.850000;mq;mq;4.400000;4.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;3660;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20200801060000;101450;60;0;180;2.500000;296.050000;289.150000;65;23230;0;mq;mq;75;6;3240;mq;mq;mq;99710;mq;mq;-290;292.050000;mq;306.950000;mq;291.150000;mq;mq;4.600000;4.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;3240;4;mq;4560;6;mq;5520;mq;mq;mq;
07207;20200801060000;101900;60;1;300;3.300000;291.150000;288.450000;84;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101390;mq;mq;780;290.650000;mq;292.450000;mq;mq;mq;mq;5.300000;7.100000;-10;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.400000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20200801060000;101830;60;3;260;2.000000;292.050000;291.250000;95;12160;0;mq;mq;100;8;250;mq;mq;mq;101520;mq;mq;740;291.550000;mq;297.350000;mq;291.550000;mq;mq;3.700000;3.700000;-10;2;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;3;mq;210;4;mq;330;7;mq;540;mq;mq;mq;
07240;20200801060000;101780;120;2;300;4.000000;291.450000;290.150000;92;19620;0;mq;mq;100;8;150;mq;mq;mq;100460;mq;mq;530;290.450000;mq;304.650000;mq;290.050000;mq;mq;6.000000;8.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;8;mq;180;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20200801060000;101660;100;1;280;2.100000;294.150000;288.650000;71;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99740;mq;mq;300;293.550000;mq;303.050000;mq;292.950000;mq;mq;4.200000;4.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
